k_id	work	k	genre	year	mov_id	mov	tempo	time_sig	key	exp_beg	exp_len	tot_cads	cad_no	cad_type	next_key	elided	arr_m	arr_beat	end_m	end_beat	cad_len
526	Sonata for Piano and Violin	526	Violin sonata	1787	269	I	Molto allegro	6/8	A	1	100	6	1	K1	I	false	20	1.00	28	2.00	25.50
526	Sonata for Piano and Violin	526	Violin sonata	1787	269	I	Molto allegro	6/8	A	1	100	6	2	K3	V	false	43	1.00	44	1.00	3.00
526	Sonata for Piano and Violin	526	Violin sonata	1787	269	I	Molto allegro	6/8	A	1	100	6	3	K4	V	false	53	1.00	55	1.00	6.00
526	Sonata for Piano and Violin	526	Violin sonata	1787	269	I	Molto allegro	6/8	A	1	100	6	4	K4	V	false	75	1.00	75	1.33	0.50
526	Sonata for Piano and Violin	526	Violin sonata	1787	269	I	Molto allegro	6/8	A	1	100	6	5	K4	V	true	94	1.00	94	1.00	0.00
526	Sonata for Piano and Violin	526	Violin sonata	1787	269	I	Molto allegro	6/8	A	1	100	6	6	K4	 	false	100	1.00	101	1.00	3.00
527	Don Giovanni	527	Opera	1787	270	Overture	Molto allegro	2/2	D	31	90	6	1	K1	I	true	46	1.00	46	1.00	0.00
527	Don Giovanni	527	Opera	1787	270	Overture	Molto allegro	2/2	D	31	90	6	2	K2	V	false	52	1.00	56	1.00	16.00
527	Don Giovanni	527	Opera	1787	270	Overture	Molto allegro	2/2	D	31	90	6	3	K3	V	false	73	1.00	77	1.00	16.00
527	Don Giovanni	527	Opera	1787	270	Overture	Molto allegro	2/2	D	31	90	6	4	K4	V	true	99	1.00	99	1.00	0.00
527	Don Giovanni	527	Opera	1787	270	Overture	Molto allegro	2/2	D	31	90	6	5	K4	V	true	111	1.00	111	1.00	0.00
527	Don Giovanni	527	Opera	1787	270	Overture	Molto allegro	2/2	D	31	90	6	6	K4	 	false	115	1.00	121	1.00	24.00
533	Piano Sonata	533 and 494	Piano sonata	1788	271	I	Allegro	2/2	F	1	102	6	1	K1	I	false	31	1.00	33	1.00	8.00
533	Piano Sonata	533 and 494	Piano sonata	1788	271	I	Allegro	2/2	F	1	102	6	2	K3	V	false	41	1.00	41	2.00	2.00
533	Piano Sonata	533 and 494	Piano sonata	1788	271	I	Allegro	2/2	F	1	102	6	3	K4	V	false	57	1.00	57	1.50	1.00
533	Piano Sonata	533 and 494	Piano sonata	1788	271	I	Allegro	2/2	F	1	102	6	4	K3	V	true	66	1.00	74	1.00	32.00
533	Piano Sonata	533 and 494	Piano sonata	1788	271	I	Allegro	2/2	F	1	102	6	5	K4	V	true	89	1.00	89	1.00	0.00
533	Piano Sonata	533 and 494	Piano sonata	1788	271	I	Allegro	2/2	F	1	102	6	6	K4	 	false	99	1.00	103	1.00	16.00
542	Trio for Piano, Violin and Violoncello	542	Piano trio	1788	272	I	Allegro	3/4	E	1	101	5	1	K1	I	true	34	1.00	42	1.00	24.00
542	Trio for Piano, Violin and Violoncello	542	Piano trio	1788	272	I	Allegro	3/4	E	1	101	5	2	K3	V	false	49	1.00	51	1.00	6.00
542	Trio for Piano, Violin and Violoncello	542	Piano trio	1788	272	I	Allegro	3/4	E	1	101	5	3	K4	V	true	88	1.00	88	1.00	0.00
542	Trio for Piano, Violin and Violoncello	542	Piano trio	1788	272	I	Allegro	3/4	E	1	101	5	4	K4	V	true	99	1.00	99	1.00	0.00
542	Trio for Piano, Violin and Violoncello	542	Piano trio	1788	272	I	Allegro	3/4	E	1	101	5	5	K4	 	false	101	1.00	102	1.00	3.00
543	Symphony	543	Symphony	1788	273	I	Allegro	3/4	Eb	26	117	6	1	K1	I	true	54	1.00	54	1.00	0.00
543	Symphony	543	Symphony	1788	273	I	Allegro	3/4	Eb	26	117	6	2	K1	I	true	71	1.00	71	1.00	0.00
543	Symphony	543	Symphony	1788	273	I	Allegro	3/4	Eb	26	117	6	3	K3	V	false	83	1.00	97	1.00	42.00
543	Symphony	543	Symphony	1788	273	I	Allegro	3/4	Eb	26	117	6	4	K4	V	true	119	1.00	119	1.00	0.00
543	Symphony	543	Symphony	1788	273	I	Allegro	3/4	Eb	26	117	6	5	K4	V	true	135	1.00	135	1.00	0.00
543	Symphony	543	Symphony	1788	273	I	Allegro	3/4	Eb	26	117	6	6	K4	 	false	139	1.00	143	1.00	12.00
543	Symphony	543	Symphony	1788	274	IV	Allegro	2/4	Eb	1	104	6	1	K1	I	true	16	1.00	16	1.00	0.00
543	Symphony	543	Symphony	1788	274	IV	Allegro	2/4	Eb	1	104	6	2	K2	V	true	34	1.00	34	1.00	0.00
543	Symphony	543	Symphony	1788	274	IV	Allegro	2/4	Eb	1	104	6	3	K3	V	false	38	1.00	42	1.00	8.00
543	Symphony	543	Symphony	1788	274	IV	Allegro	2/4	Eb	1	104	6	4	K4	V	true	68	1.00	68	1.00	0.00
543	Symphony	543	Symphony	1788	274	IV	Allegro	2/4	Eb	1	104	6	5	K4	V	false	85	1.00	86	1.00	2.00
543	Symphony	543	Symphony	1788	274	IV	Allegro	2/4	Eb	1	104	6	6	K4	 	false	103	1.00	105	1.00	4.00
545	Piano Sonata	545	Piano sonata	1788	275	I	Allegro	4/4	C	1	28	4	1	K1	I	false	4	1.00	5	1.00	4.00
545	Piano Sonata	545	Piano sonata	1788	275	I	Allegro	4/4	C	1	28	4	2	K2	V	false	11	1.00	13	1.00	8.00
545	Piano Sonata	545	Piano sonata	1788	275	I	Allegro	4/4	C	1	28	4	3	K4	V	false	26	1.00	26	2.00	1.00
545	Piano Sonata	545	Piano sonata	1788	275	I	Allegro	4/4	C	1	28	4	4	K4	 	false	28	1.00	29	1.00	4.00
547	Sonata for Piano and Violin	547	Violin sonata	1788	276	II	Allegro	3/4	F	1	78	6	1	K1	I	true	16	1.00	16	1.00	0.00
547	Sonata for Piano and Violin	547	Violin sonata	1788	276	II	Allegro	3/4	F	1	78	6	2	K2	V	false	27	1.00	32	1.00	15.00
547	Sonata for Piano and Violin	547	Violin sonata	1788	276	II	Allegro	3/4	F	1	78	6	3	K3	V	false	45	1.00	46	1.00	3.00
547	Sonata for Piano and Violin	547	Violin sonata	1788	276	II	Allegro	3/4	F	1	78	6	4	K4	V	true	64	1.00	64	1.00	0.00
547	Sonata for Piano and Violin	547	Violin sonata	1788	276	II	Allegro	3/4	F	1	78	6	5	K4	V	true	76	1.00	76	1.00	0.00
547	Sonata for Piano and Violin	547	Violin sonata	1788	276	II	Allegro	3/4	F	1	78	6	6	K4	 	false	78	1.00	79	1.00	3.00
548	Trio for Piano, Violin and Violoncello	548	Piano trio	1788	277	I	Allegro	4/4	C	1	62	5	1	K1	I	true	16	1.00	16	1.00	0.00
548	Trio for Piano, Violin and Violoncello	548	Piano trio	1788	277	I	Allegro	4/4	C	1	62	5	2	K2	V	true	20	1.00	20	1.00	0.00
548	Trio for Piano, Violin and Violoncello	548	Piano trio	1788	277	I	Allegro	4/4	C	1	62	5	3	K3	V	false	24	1.00	30	1.00	24.00
548	Trio for Piano, Violin and Violoncello	548	Piano trio	1788	277	I	Allegro	4/4	C	1	62	5	4	K4	V	true	53	1.00	53	1.00	0.00
548	Trio for Piano, Violin and Violoncello	548	Piano trio	1788	277	I	Allegro	4/4	C	1	62	5	5	K4	 	false	62	1.00	63	1.00	4.00
550	Symphony	550	Symphony	1788	278	I	Molto allegro	2/2	g	1	100	8	1	K1	i	false	9	1.00	10	1.00	4.00
550	Symphony	550	Symphony	1788	278	I	Molto allegro	2/2	g	1	100	8	2	K2	i	false	16	1.00	22	1.00	24.00
550	Symphony	550	Symphony	1788	278	I	Molto allegro	2/2	g	1	100	8	3	K3	III	false	38	1.00	44	1.00	24.00
550	Symphony	550	Symphony	1788	278	I	Molto allegro	2/2	g	1	100	8	4	K4	III	false	66	1.00	66	1.50	1.00
550	Symphony	550	Symphony	1788	278	I	Molto allegro	2/2	g	1	100	8	5	K4	III	true	72	1.00	72	1.00	0.00
550	Symphony	550	Symphony	1788	278	I	Molto allegro	2/2	g	1	100	8	6	K4	III	true	88	1.00	88	1.00	0.00
550	Symphony	550	Symphony	1788	278	I	Molto allegro	2/2	g	1	100	8	7	K4	III	true	95	1.00	95	1.00	0.00
550	Symphony	550	Symphony	1788	278	I	Molto allegro	2/2	g	1	100	8	8	K4	 	false	99	1.00	100	1.00	4.00
550	Symphony	550	Symphony	1788	279	IV	Allegro assai	2/2	g	1	124	6	1	K1	i	true	31	1.00	31	1.00	0.00
550	Symphony	550	Symphony	1788	279	IV	Allegro assai	2/2	g	1	124	6	2	K3	III	false	47	1.00	49	1.00	8.00
550	Symphony	550	Symphony	1788	279	IV	Allegro assai	2/2	g	1	124	6	3	K3	III	false	65	1.00	71	1.00	24.00
550	Symphony	550	Symphony	1788	279	IV	Allegro assai	2/2	g	1	124	6	4	K4	III	true	101	1.00	101	1.00	0.00
550	Symphony	550	Symphony	1788	279	IV	Allegro assai	2/2	g	1	124	6	5	K4	III	true	117	1.00	117	1.00	0.00
550	Symphony	550	Symphony	1788	279	IV	Allegro assai	2/2	g	1	124	6	6	K4	 	false	123	1.00	125	1.00	8.00
551	Symphony	551	Symphony	1788	280	I	Allegro vivace	4/4	C	1	120	10	1	K1	I	false	8	1.00	9	1.00	4.00
551	Symphony	551	Symphony	1788	280	I	Allegro vivace	4/4	C	1	120	10	2	K2	I	false	19	1.00	24	1.00	20.00
551	Symphony	551	Symphony	1788	280	I	Allegro vivace	4/4	C	1	120	10	3	K2	V	true	37	1.00	37	1.00	0.00
551	Symphony	551	Symphony	1788	280	I	Allegro vivace	4/4	C	1	120	10	4	K3	V	false	49	1.00	56	1.00	28.00
551	Symphony	551	Symphony	1788	280	I	Allegro vivace	4/4	C	1	120	10	5	K4	V	true	71	1.00	71	1.00	0.00
551	Symphony	551	Symphony	1788	280	I	Allegro vivace	4/4	C	1	120	10	6	K4	V	true	89	1.00	89	1.00	0.00
551	Symphony	551	Symphony	1788	280	I	Allegro vivace	4/4	C	1	120	10	7	K3	V	false	99	1.00	101	1.00	8.00
551	Symphony	551	Symphony	1788	280	I	Allegro vivace	4/4	C	1	120	10	8	K4	V	false	111	1.00	111	2.00	1.00
551	Symphony	551	Symphony	1788	280	I	Allegro vivace	4/4	C	1	120	10	9	K4	V	true	117	1.00	117	1.00	0.00
551	Symphony	551	Symphony	1788	280	I	Allegro vivace	4/4	C	1	120	10	10	K4	 	false	120	1.00	121	1.00	4.00
551	Symphony	551	Symphony	1788	281	IV	Molto allegro	2/2	C	1	157	8	1	K1	I	true	19	1.00	19	1.00	0.00
551	Symphony	551	Symphony	1788	281	IV	Molto allegro	2/2	C	1	157	8	2	K2	I	false	32	1.00	36	1.00	16.00
551	Symphony	551	Symphony	1788	281	IV	Molto allegro	2/2	C	1	157	8	3	K1	I	false	56	1.00	56	1.50	1.00
551	Symphony	551	Symphony	1788	281	IV	Molto allegro	2/2	C	1	157	8	4	K3	V	false	64	1.00	74	1.00	40.00
551	Symphony	551	Symphony	1788	281	IV	Molto allegro	2/2	C	1	157	8	5	K3	V	false	86	1.00	94	1.00	32.00
551	Symphony	551	Symphony	1788	281	IV	Molto allegro	2/2	C	1	157	8	6	K4	V	true	115	1.00	115	1.00	0.00
551	Symphony	551	Symphony	1788	281	IV	Molto allegro	2/2	C	1	157	8	7	K4	V	false	135	1.00	135	2.00	2.00
551	Symphony	551	Symphony	1788	281	IV	Molto allegro	2/2	C	1	157	8	8	K4	 	false	151	1.00	158	1.00	28.00
563	Divertimento (String Trio)	563	Trio for melodic instruments	1788	282	I	Allegro	4/4	Eb	1	73	5	1	K1	I	true	15	1.00	15	1.00	0.00
563	Divertimento (String Trio)	563	Trio for melodic instruments	1788	282	I	Allegro	4/4	Eb	1	73	5	2	K3	V	false	25	1.00	27	1.00	8.00
563	Divertimento (String Trio)	563	Trio for melodic instruments	1788	282	I	Allegro	4/4	Eb	1	73	5	3	K4	V	false	44	1.00	44	3.00	2.00
563	Divertimento (String Trio)	563	Trio for melodic instruments	1788	282	I	Allegro	4/4	Eb	1	73	5	4	K4	V	true	62	1.00	62	1.00	0.00
563	Divertimento (String Trio)	563	Trio for melodic instruments	1788	282	I	Allegro	4/4	Eb	1	73	5	5	K4	 	false	68	1.00	74	1.00	24.00
564	Trio for Piano, Violin and Violoncello	564	Piano trio	1788	283	I	Allegro	4/4	G	1	41	4	1	K1	I	false	16	1.00	16	3.00	2.00
564	Trio for Piano, Violin and Violoncello	564	Piano trio	1788	283	I	Allegro	4/4	G	1	41	4	2	K3	V	false	22	1.00	24	1.00	8.00
564	Trio for Piano, Violin and Violoncello	564	Piano trio	1788	283	I	Allegro	4/4	G	1	41	4	3	K4	V	false	30	1.00	30	1.25	0.25
564	Trio for Piano, Violin and Violoncello	564	Piano trio	1788	283	I	Allegro	4/4	G	1	41	4	4	K4	 	false	39	1.00	42	1.00	12.00
570	Piano Sonata	570	Piano sonata	1789	284	I	Allegro	3/4	Bb	1	79	5	1	K1	I	false	11	1.00	21	1.00	30.00
570	Piano Sonata	570	Piano sonata	1789	284	I	Allegro	3/4	Bb	1	79	5	2	K3	V	false	35	1.00	41	1.00	18.00
570	Piano Sonata	570	Piano sonata	1789	284	I	Allegro	3/4	Bb	1	79	5	3	K4	V	true	69	1.00	69	1.00	0.00
570	Piano Sonata	570	Piano sonata	1789	284	I	Allegro	3/4	Bb	1	79	5	4	K4	V	true	77	1.00	77	1.00	0.00
570	Piano Sonata	570	Piano sonata	1789	284	I	Allegro	3/4	Bb	1	79	5	5	K4	 	false	79	1.00	80	1.00	3.00
575	String Quartet	575	String quartet	1789	285	I	Allegretto	2/2	D	1	77	4	1	K1	I	false	15	1.00	17	2.00	10.00
575	String Quartet	575	String quartet	1789	285	I	Allegretto	2/2	D	1	77	4	2	K2	V	false	28	1.00	32	2.00	18.00
575	String Quartet	575	String quartet	1789	285	I	Allegretto	2/2	D	1	77	4	3	K4	V	false	49	1.00	49	2.00	2.00
575	String Quartet	575	String quartet	1789	285	I	Allegretto	2/2	D	1	77	4	4	K4	 	true	64	1.00	72	1.00	32.00
576	Piano Sonata	576	Piano sonata	1789	286	I	Allegro	6/8	D	1	58	5	1	K1	I	true	16	1.00	16	1.00	0.00
576	Piano Sonata	576	Piano sonata	1789	286	I	Allegro	6/8	D	1	58	5	2	K2	V	false	26	1.00	28	1.00	6.00
576	Piano Sonata	576	Piano sonata	1789	286	I	Allegro	6/8	D	1	58	5	3	K4	V	false	41	1.00	42	1.00	3.00
576	Piano Sonata	576	Piano sonata	1789	286	I	Allegro	6/8	D	1	58	5	4	K4	V	true	53	1.00	53	1.00	0.00
576	Piano Sonata	576	Piano sonata	1789	286	I	Allegro	6/8	D	1	58	5	5	K4	 	false	57	1.00	59	1.00	6.00
581	Clarinet Quintett	581	Quintet with wind instrument	1789	287	I	Allegro	4/4	A	1	79	6	1	K1	I	false	15	1.00	19	1.50	16.50
581	Clarinet Quintett	581	Quintet with wind instrument	1789	287	I	Allegro	4/4	A	1	79	6	2	K2	V	false	26	1.00	26	1.50	0.50
581	Clarinet Quintett	581	Quintet with wind instrument	1789	287	I	Allegro	4/4	A	1	79	6	3	K3	V	false	35	1.00	42	1.00	28.00
581	Clarinet Quintett	581	Quintet with wind instrument	1789	287	I	Allegro	4/4	A	1	79	6	4	K4	V	false	65	1.00	66	1.00	4.00
581	Clarinet Quintett	581	Quintet with wind instrument	1789	287	I	Allegro	4/4	A	1	79	6	5	K4	V	true	75	1.00	75	1.00	0.00
581	Clarinet Quintett	581	Quintet with wind instrument	1789	287	I	Allegro	4/4	A	1	79	6	6	K4	 	false	79	1.00	80	1.00	4.00
588	Così fan tutte	588	Opera	1790	288	Overture	Andante	2/2	C	15	65	4	1	K1	I	true	45	1.00	45	1.00	0.00
588	Così fan tutte	588	Opera	1790	288	Overture	Andante	2/2	C	15	65	4	2	K3	V	false	53	1.00	65	1.00	48.00
588	Così fan tutte	588	Opera	1790	288	Overture	Andante	2/2	C	15	65	4	3	K4	V	true	73	1.00	73	1.00	0.00
588	Così fan tutte	588	Opera	1790	288	Overture	Andante	2/2	C	15	65	4	4	K4	 	true	79	1.00	79	1.00	0.00
589	String Quartet	589	String quartet	1790	289	I	Allegro	3/4	Bb	1	71	5	1	K1	I	false	12	1.00	21	1.00	27.00
589	String Quartet	589	String quartet	1790	289	I	Allegro	3/4	Bb	1	71	5	2	K3	V	true	27	1.00	27	1.00	0.00
589	String Quartet	589	String quartet	1790	289	I	Allegro	3/4	Bb	1	71	5	3	K4	V	false	45	1.00	46	1.00	3.00
589	String Quartet	589	String quartet	1790	289	I	Allegro	3/4	Bb	1	71	5	4	K4	V	true	61	1.00	61	1.00	0.00
589	String Quartet	589	String quartet	1790	289	I	Allegro	3/4	Bb	1	71	5	5	K4	 	false	67	1.00	72	1.00	15.00
590	String Quartet	590	String quartet	1790	290	I	Allegro moderato	4/4	F	1	74	5	1	K1	I	false	6	3.00	8	1.00	6.00
590	String Quartet	590	String quartet	1790	290	I	Allegro moderato	4/4	F	1	74	5	2	K2	V	false	15	1.00	16	1.00	4.00
590	String Quartet	590	String quartet	1790	290	I	Allegro moderato	4/4	F	1	74	5	3	K3	V	false	26	1.00	31	1.00	20.00
590	String Quartet	590	String quartet	1790	290	I	Allegro moderato	4/4	F	1	74	5	4	K4	V	true	63	1.00	63	1.00	0.00
590	String Quartet	590	String quartet	1790	290	I	Allegro moderato	4/4	F	1	74	5	5	K4	 	true	69	1.00	73	1.00	16.00
590	String Quartet	590	String quartet	1790	291	IV	Allegro	2/4	F	1	133	4	1	K1	I	false	32	1.00	52	1.00	40.00
590	String Quartet	590	String quartet	1790	291	IV	Allegro	2/4	F	1	133	4	2	K3	V	false	66	1.00	78	1.00	24.00
590	String Quartet	590	String quartet	1790	291	IV	Allegro	2/4	F	1	133	4	3	K4	V	false	121	1.00	122	1.00	2.00
590	String Quartet	590	String quartet	1790	291	IV	Allegro	2/4	F	1	133	4	4	K4	 	false	133	1.00	134	1.00	2.00
593	String Quintet	593	String quintet	1790	292	I	Allegro	2/2	D	22	79	5	1	K1	I	false	29	1.00	34	1.00	20.00
593	String Quintet	593	String quintet	1790	292	I	Allegro	2/2	D	22	79	5	2	K2	V	false	41	1.00	46	1.00	20.00
593	String Quintet	593	String quintet	1790	292	I	Allegro	2/2	D	22	79	5	3	K3	V	false	54	1.00	64	1.00	40.00
593	String Quintet	593	String quintet	1790	292	I	Allegro	2/2	D	22	79	5	4	K4	V	true	75	1.00	75	1.00	0.00
593	String Quintet	593	String quintet	1790	292	I	Allegro	2/2	D	22	79	5	5	K4	 	false	89	1.00	97	1.00	32.00
593	String Quintet	593	String quintet	1790	293	IV	Allegro	6/8	D	1	100	3	1	K1	I	false	34	1.00	37	1.00	9.00
593	String Quintet	593	String quintet	1790	293	IV	Allegro	6/8	D	1	100	3	2	K3	V	false	48	1.00	54	2.00	19.50
593	String Quintet	593	String quintet	1790	293	IV	Allegro	6/8	D	1	100	3	3	K4	 	false	92	1.00	101	1.00	27.00
594	Adagio and Allegro for Mechanical Organ	594	Organ music	1790	294	middle section	Allegro	4/4	F	40	27	5	1	K1	I	false	45	3.00	45	3.50	0.50
594	Adagio and Allegro for Mechanical Organ	594	Organ music	1790	294	middle section	Allegro	4/4	F	40	27	5	2	K2	V	false	47	3.00	47	3.50	0.50
594	Adagio and Allegro for Mechanical Organ	594	Organ music	1790	294	middle section	Allegro	4/4	F	40	27	5	3	K3	V	false	49	3.00	52	1.00	10.00
594	Adagio and Allegro for Mechanical Organ	594	Organ music	1790	294	middle section	Allegro	4/4	F	40	27	5	4	K4	V	true	64	1.00	64	1.00	0.00
594	Adagio and Allegro for Mechanical Organ	594	Organ music	1790	294	middle section	Allegro	4/4	F	40	27	5	5	K4	 	false	66	1.00	67	1.00	4.00
614	String Quintet	614	String quintet	1791	295	I	Molto allegro	6/8	Eb	1	86	5	1	K1	I	false	19	2.00	20	1.00	1.50
614	String Quintet	614	String quintet	1791	295	I	Molto allegro	6/8	Eb	1	86	5	2	K3	V	false	31	1.00	39	1.00	24.00
614	String Quintet	614	String quintet	1791	295	I	Molto allegro	6/8	Eb	1	86	5	3	K4	V	true	54	1.00	54	1.00	0.00
614	String Quintet	614	String quintet	1791	295	I	Molto allegro	6/8	Eb	1	86	5	4	K4	V	false	78	1.00	78	2.00	1.50
614	String Quintet	614	String quintet	1791	295	I	Molto allegro	6/8	Eb	1	86	5	5	K4	 	false	84	1.00	84	2.00	1.50
620	Die Zauberflöte	620	Opera	1791	296	Overture	Allegro	2/2	Eb	16	81	4	1	K1	I	true	39	1.00	43	1.00	16.00
620	Die Zauberflöte	620	Opera	1791	296	Overture	Allegro	2/2	Eb	16	81	4	2	K3	V	false	53	1.00	64	1.00	44.00
620	Die Zauberflöte	620	Opera	1791	296	Overture	Allegro	2/2	Eb	16	81	4	3	K4	V	true	84	1.00	84	1.00	0.00
620	Die Zauberflöte	620	Opera	1791	296	Overture	Allegro	2/2	Eb	16	81	4	4	K4	 	false	92	1.00	97	1.00	20.00
621	La clemenza di Tito	621	Opera	1791	297	Overture	Allegro	4/4	C	1	55	3	1	K1	I	true	16	1.00	24	1.00	32.00
621	La clemenza di Tito	621	Opera	1791	297	Overture	Allegro	4/4	C	1	55	3	2	K3	V	false	28	1.00	30	1.00	8.00
621	La clemenza di Tito	621	Opera	1791	297	Overture	Allegro	4/4	C	1	55	3	3	K4	 	false	45	1.00	56	1.00	44.00
